reservation_id,renter_user_id,host_user_id,listing_id,created_at,approved_at,successful_payment_collected_at,hex_08_id,dma
7876,8601,7,14,2023-03-04 13:28:30.446455,,,f85244190d18f0fc,Boston
7877,2547,105,142,2023-10-16 04:01:02.557599,2023-10-16 05:13:04.760218,2023-10-16 05:22:35.167327,a5f370e625b92250,New York
7878,1986,434,132,2023-12-03 14:27:54.491784,2023-12-03 20:08:05.492816,2023-12-03 20:32:23.286948,c711497bb7e5386a,Atlanta
7879,5665,416,521,2023-05-26 05:06:41.409263,2023-05-27 03:36:02.433750,2023-05-27 03:51:37.583769,8d2b424f91e95f9f,New York
7880,7314,302,307,2023-12-23 19:57:10.948525,2023-12-24 14:18:30.652365,2023-12-24 14:23:44.504849,736d1816c2314e47,Atlanta
7881,6869,331,299,2023-06-29 22:23:23.590941,2023-06-30 03:05:06.747150,2023-06-30 03:24:43.473717,f85f5a0aa2cb2646,Philadelphia
7882,934,245,340,2023-07-31 16:21:40.712163,2023-08-01 05:38:45.974007,2023-08-01 05:57:36.917265,b465aad337cf3d56,Dallas-Ft. Worth
7883,7726,29,427,2023-12-25 05:32:23.646689,2023-12-25 19:55:30.409744,2023-12-25 20:17:43.344978,a543b2fafff72e4b,Dallas-Ft. Worth
7884,7826,303,340,2023-06-30 06:38:01.901404,2023-06-30 16:15:40.171999,2023-06-30 16:39:23.999070,c611ad6f1fd8010e,Philadelphia
7885,4937,293,591,2023-05-29 00:53:40.397119,2023-05-29 21:00:20.895344,2023-05-29 21:08:07.963436,2e921ad93699cf70,New York
7886,6471,401,220,2023-10-17 04:51:53.534512,2023-10-17 11:06:23.014814,2023-10-17 11:18:15.538209,4f2c466f28666350,Atlanta
7887,2425,442,572,2023-03-15 20:39:51.659063,2023-03-16 10:57:44.004328,2023-03-16 11:20:52.372634,0e91fa663d139caa,Dallas-Ft. Worth
7888,8024,448,275,2023-09-26 01:43:03.880011,2023-09-26 18:08:45.822723,2023-09-26 18:20:31.303012,c8ad0529a17491e9,Houston
7889,1457,125,350,2023-04-15 11:52:44.493384,2023-04-16 01:26:13.092747,2023-04-16 01:38:10.568051,2b502ce4d85aec3a,Philadelphia
7890,517,131,913,2023-03-08 21:54:56.100379,2023-03-09 08:48:48.242585,2023-03-09 08:56:08.466632,64cac70b75030425,Chicago
7891,3510,367,995,2023-02-01 01:18:53.884585,2023-02-02 00:26:20.855386,2023-02-02 00:52:31.883331,0e2d5a849c1023be,New York
7892,7323,401,366,2023-09-09 14:10:25.636038,2023-09-10 09:38:18.444673,2023-09-10 09:47:11.279403,7cb091757b6df55c,Atlanta
7893,2945,253,778,2023-02-03 04:25:02.751226,2023-02-03 11:40:38.575838,2023-02-03 12:06:35.159306,d48931c27ec609b6,Dallas-Ft. Worth
7894,7010,437,771,2023-06-29 19:20:54.758333,2023-06-30 03:31:16.976158,2023-06-30 03:48:45.082728,a03805209c8ea8b2,Chicago
7895,735,277,929,2023-02-14 10:17:10.375215,2023-02-14 12:24:07.457015,2023-02-14 12:35:15.957882,ed8f625b313980e1,San Francisco
7896,6562,479,70,2023-06-30 23:49:07.458264,2023-07-01 07:30:43.726148,2023-07-01 07:46:45.881141,4cb3084915b08221,Chicago
7897,719,177,604,2023-06-16 12:27:34.155184,2023-06-16 15:04:21.901676,2023-06-16 15:25:14.548567,5d5ad9093034b315,Chicago
7898,4056,402,641,2023-09-13 17:47:28.739655,2023-09-13 23:07:16.931608,2023-09-13 23:28:13.563079,015c0471e95f5590,Los Angeles
7899,5833,182,400,2023-07-05 16:59:00.852678,2023-07-05 20:45:54.397903,2023-07-05 21:05:44.201623,70c58448a0ceafe0,Atlanta
7900,3311,487,903,2023-03-21 20:17:34.442709,2023-03-22 11:37:53.217421,2023-03-22 12:02:58.594497,933bc5e8c97f9112,Houston
7901,5213,319,264,2023-07-25 23:36:40.543535,,,8a9efddf0ca4b065,San Francisco
7902,6764,129,834,2023-02-28 10:21:38.413327,2023-03-01 03:48:20.336327,2023-03-01 03:57:00.177551,104abadac548a473,Houston
7903,7121,184,90,2023-02-18 11:45:29.347762,2023-02-18 15:53:28.449298,2023-02-18 16:19:10.028094,1002deebf53f3d9d,Chicago
7904,85,131,328,2023-12-11 13:42:56.152629,2023-12-12 06:07:33.388614,2023-12-12 06:33:01.748244,b042fb9ede34e1fd,Boston
7905,1431,366,75,2023-06-08 07:46:04.666511,2023-06-09 07:42:30.794609,2023-06-09 08:03:23.428207,5b43a87d4ce7b60c,Los Angeles
7906,36,144,90,2023-12-01 02:39:37.621230,2023-12-01 07:36:22.217539,2023-12-01 08:05:01.924499,68e84f9b31c1e4e5,San Francisco
7907,7197,78,927,2023-01-09 10:12:05.435368,2023-01-10 00:16:04.029746,2023-01-10 00:36:32.441527,eb7a22d1375d57ae,San Francisco
7908,2248,253,278,2023-06-25 09:30:58.691437,2023-06-26 04:47:24.854545,2023-06-26 05:10:10.209480,caafd77c9a9aec10,Philadelphia
7909,7718,481,326,2023-07-22 07:34:31.125948,2023-07-22 23:13:09.382874,2023-07-22 23:33:22.067282,ece7767f9c071c4d,Los Angeles
7910,5940,375,900,2023-03-27 14:20:38.320683,2023-03-28 11:37:17.292767,2023-03-28 11:46:24.132718,61fec1d9914cc338,Chicago
7911,3426,35,335,2023-01-18 16:32:04.680592,2023-01-19 10:32:56.799524,2023-01-19 10:43:55.125981,6b849fe16b6326cf,Dallas-Ft. Worth
7912,1690,335,92,2023-06-01 04:04:04.087541,2023-06-01 13:11:11.730042,2023-06-01 13:36:34.421098,88423b87054d313b,Houston
7913,3225,25,676,2023-06-28 17:14:26.816525,2023-06-29 16:30:58.344444,2023-06-29 16:55:22.665608,ddf8786eb20f1851,Los Angeles
7914,5000,242,199,2023-08-01 00:24:48.711283,2023-08-01 15:35:38.784506,2023-08-01 15:51:33.104030,c6b9f679c1ef831e,Dallas-Ft. Worth
7915,2215,372,485,2023-11-20 15:13:39.953756,2023-11-21 08:17:38.887342,2023-11-21 08:37:50.482729,3d9a43eb8bcac9a1,Chicago
7916,6947,440,689,2023-05-10 14:01:11.189871,2023-05-10 23:30:27.011829,2023-05-10 23:51:31.090659,c0fdbe19a649b2d9,Philadelphia
7917,7169,157,428,2023-12-04 15:15:08.428348,2023-12-04 23:30:27.655310,2023-12-04 23:59:37.585764,1c77c0a283913ef1,Los Angeles
7918,3456,362,44,2023-03-16 15:54:43.437084,2023-03-17 01:36:46.121844,2023-03-17 01:43:22.054222,947c5e8ce13f446f,Los Angeles
7919,7074,380,80,2023-03-11 14:21:45.637012,2023-03-12 02:12:27.327471,2023-03-12 02:19:44.015749,7619448384e8af0e,Washington DC
7920,7135,73,711,2023-03-27 20:11:54.436628,2023-03-28 17:54:14.972030,2023-03-28 18:11:30.885314,fc87f7c0d968832c,Washington DC
7921,5102,461,629,2023-06-26 20:49:48.085061,2023-06-26 22:11:21.295530,2023-06-26 22:40:21.202244,302cd78a69cf1d38,Chicago
7922,4848,306,449,2023-09-08 10:24:32.461524,2023-09-09 03:26:23.907639,2023-09-09 03:34:55.439732,cf9c2390d3745e4a,Chicago
7923,5503,84,67,2023-09-07 00:12:11.895315,2023-09-07 11:40:03.417660,2023-09-07 12:00:45.488671,b50246fa1d80d1fd,Dallas-Ft. Worth
7924,7826,442,998,2023-10-24 15:25:13.907483,2023-10-25 04:40:33.440062,2023-10-25 04:58:15.233778,93bfe02545e436bc,Washington DC
7925,2089,376,394,2023-09-07 04:42:35.639678,2023-09-07 22:37:11.973997,2023-09-07 22:42:39.051733,72e4e79ea2cb07a3,Dallas-Ft. Worth
7926,2713,207,27,2023-03-03 06:06:16.911020,2023-03-03 21:24:48.949436,2023-03-03 21:45:24.512722,535867f9cba4a436,Los Angeles
7927,3638,338,990,2023-03-24 11:18:19.963518,,,eaf3e07afa32a9ec,Philadelphia
7928,840,131,284,2023-03-15 10:53:21.903964,2023-03-15 20:44:16.954091,2023-03-15 21:04:28.579100,8d30bcf6985283ae,Boston
7929,7323,375,314,2023-08-29 11:36:58.254736,2023-08-30 00:47:32.728951,2023-08-30 01:07:35.334045,5522079e55bf6735,Los Angeles
7930,5100,123,312,2023-10-28 18:45:40.711062,2023-10-29 03:04:36.227493,2023-10-29 03:27:25.523968,cacf6b991e71772b,Boston
7931,7528,461,814,2023-02-26 11:54:03.816561,2023-02-26 20:41:21.925239,2023-02-26 21:02:38.527898,4be3656dec039dc9,Chicago
7932,7201,1,11,2023-10-28 04:49:21.373578,2023-10-28 15:45:28.229345,2023-10-28 16:10:41.141087,f998903d923501ad,Atlanta
7933,250,89,684,2023-11-01 08:14:17.961357,2023-11-02 06:26:57.840948,2023-11-02 06:43:18.625162,d3f873eb455d6bf7,San Francisco
7934,7516,99,271,2023-07-30 07:43:03.227106,2023-07-31 04:09:36.247036,2023-07-31 04:16:20.135187,b68ea17c6f7d83a2,New York
7935,2675,271,301,2023-05-24 01:20:35.478032,2023-05-24 14:00:55.949795,2023-05-24 14:12:36.343104,5faf8d55e2a486ae,Houston
7936,2070,118,553,2023-12-20 22:54:08.327289,2023-12-21 05:52:25.842706,2023-12-21 06:14:21.329677,3d192cbb8760817e,New York
7937,5326,323,530,2023-02-13 14:57:38.311191,2023-02-14 01:30:07.647136,2023-02-14 01:35:14.515564,580d30cdb2fe3b70,Chicago
7938,6777,328,964,2023-08-05 21:19:43.790555,2023-08-06 08:19:00.969730,2023-08-06 08:24:23.849450,42a4d2ed191f7b96,San Francisco
7939,971,491,915,2023-02-23 09:11:51.814742,2023-02-24 02:17:01.822946,2023-02-24 02:42:09.786216,993df2353070f68e,Chicago
7940,3447,472,932,2023-09-25 10:25:52.488927,2023-09-26 01:41:47.945732,2023-09-26 02:04:29.549031,507bbee8e30437e3,San Francisco
7941,8447,120,285,2023-08-24 17:38:53.866040,2023-08-25 02:56:22.748239,2023-08-25 03:11:21.190224,8902719216780dae,San Francisco
7942,8140,432,690,2023-10-27 22:04:49.855014,2023-10-28 09:30:36.155941,2023-10-28 09:35:55.097780,255ec7226bd4906b,Boston
7943,7109,412,80,2023-04-03 03:55:45.170121,2023-04-03 14:57:44.863481,2023-04-03 15:09:32.612697,7216f1a52b28a333,Chicago
7944,3399,30,358,2023-09-28 02:01:08.948835,2023-09-28 20:06:06.687430,2023-09-28 20:26:43.503205,4c20fa9a4100b7fc,Chicago
7945,8867,129,662,2023-01-22 00:30:38.566809,2023-01-22 17:17:13.748006,2023-01-22 17:27:49.624029,6a020233acb1652c,Atlanta
7946,3274,57,691,2023-12-01 03:02:46.970567,2023-12-01 21:07:27.566405,2023-12-01 21:27:24.406873,0095bf292257670d,Los Angeles
7947,7337,446,841,2023-12-06 14:11:00.889444,2023-12-07 12:07:50.552974,2023-12-07 12:35:30.768332,d56e16892d7a0c15,New York
7948,7201,461,116,2023-12-23 07:21:26.019098,2023-12-23 16:03:18.120219,2023-12-23 16:20:07.719486,a31360d242b643fb,Washington DC
7949,7859,472,4,2023-06-17 05:09:06.071162,,,2fef956e0654fae8,Boston
7950,1554,338,679,2023-07-16 21:09:08.209942,2023-07-17 01:37:59.957755,2023-07-17 02:06:41.273505,72f77f0144739a40,Dallas-Ft. Worth
7951,4962,332,401,2023-11-18 22:54:22.198301,2023-11-19 11:29:48.460125,2023-11-19 11:35:35.833701,c43965a8c1b91d1d,Washington DC
7952,6505,407,769,2023-11-10 01:15:52.775094,2023-11-10 03:08:26.439906,2023-11-10 03:24:13.467581,63b5a357ce3575a9,Los Angeles
7953,350,126,266,2023-01-12 07:02:09.623601,2023-01-12 20:57:01.760447,2023-01-12 21:16:59.229290,7c2670b7d80a60b1,Chicago
7954,6033,173,630,2023-07-16 21:20:17.731766,2023-07-17 01:18:41.002114,2023-07-17 01:47:36.458418,06869ecd532156e8,San Francisco
7955,6967,180,772,2023-03-10 21:28:24.626352,2023-03-11 02:02:37.366950,2023-03-11 02:25:43.548466,ad3cd104feb3d81c,Los Angeles
7956,3456,366,376,2023-05-06 01:15:34.843006,2023-05-06 11:47:08.757770,2023-05-06 11:53:44.613202,6f4d1c476c153a3b,Chicago
7957,6940,424,671,2023-12-28 06:02:03.763049,2023-12-28 14:21:32.928267,2023-12-28 14:27:00.608720,9a30d98081ca618d,San Francisco
7958,3678,180,369,2023-05-31 05:36:22.617188,2023-05-31 09:29:48.342937,2023-05-31 09:49:11.200171,a8c7a07703fd18bb,Chicago
7959,2921,404,25,2023-09-15 11:35:05.030146,2023-09-16 03:12:22.713801,2023-09-16 03:21:57.060917,c2492e8963a0cb77,Houston
7960,2438,141,116,2023-01-09 03:57:43.186799,2023-01-09 19:21:02.393289,2023-01-09 19:28:18.486597,8b3a0e224c10244d,Houston
7961,1682,109,687,2023-09-09 04:50:49.235700,2023-09-09 15:45:39.017126,2023-09-09 16:09:26.617634,6005096d8ea66bdc,Washington DC
7962,1229,270,414,2023-05-20 20:12:39.088694,2023-05-21 03:15:32.883546,2023-05-21 03:38:03.557129,760d9ca68f031385,New York
7963,7939,81,408,2023-02-06 05:14:06.645659,2023-02-06 23:32:42.720504,2023-02-07 00:02:21.787976,a70e7a01c4acdb35,New York
7964,7096,230,279,2023-09-03 08:50:33.778045,2023-09-03 11:27:09.736090,2023-09-03 11:46:20.093218,8dbf30f14f813bd4,Dallas-Ft. Worth
7965,8168,76,445,2023-05-29 09:13:00.220566,,,6e83671a767028e6,Chicago
7966,2502,184,392,2023-03-12 11:02:46.583470,2023-03-13 02:23:53.790299,2023-03-13 02:43:02.915170,91083fb2d441f717,Houston
7967,229,175,596,2023-12-26 09:21:34.581710,2023-12-27 02:50:19.291984,2023-12-27 03:16:32.108008,a8eed2b635c775ee,New York
7968,8734,31,43,2023-12-19 02:41:13.270962,2023-12-19 03:41:25.089804,2023-12-19 03:52:57.911473,2886207438883727,Houston
7969,2248,8,848,2023-09-26 04:00:06.719311,2023-09-26 13:08:14.299803,2023-09-26 13:26:18.356532,71e4ca8af39988a6,Dallas-Ft. Worth
7970,7323,228,852,2023-04-30 03:29:48.230190,2023-05-01 00:17:39.874283,2023-05-01 00:24:54.996948,35c91c2e5ad6b075,Houston
7971,4820,334,10,2023-01-29 03:33:00.037360,2023-01-29 06:22:37.711352,2023-01-29 06:40:17.765584,1455d00c1db34144,Houston
7972,7878,473,634,2023-09-25 04:13:19.288799,,,6d1fe2ca90e903a4,Chicago
7973,577,400,463,2023-07-31 07:52:32.232959,2023-08-01 06:55:32.310242,2023-08-01 07:09:05.388955,e89c0119c9f26bbf,Washington DC
7974,7068,94,597,2023-06-30 03:53:31.023129,2023-07-01 03:51:53.007767,2023-07-01 04:17:31.398842,4182108b0dd53123,Atlanta
7975,8747,37,650,2023-03-23 22:41:28.641820,2023-03-24 18:50:56.832363,2023-03-24 19:12:36.464661,2e4ca9cd5efc426d,San Francisco
7976,1736,355,345,2023-05-31 08:41:07.713110,2023-05-31 21:51:08.416275,2023-05-31 22:20:09.828432,750b4637cd0e3393,Philadelphia
7977,8570,353,261,2023-01-21 21:46:14.578117,2023-01-22 12:10:56.950916,2023-01-22 12:16:28.558426,9f3bc64c25a0dffe,Boston
7978,8313,418,991,2023-05-26 02:15:09.798478,2023-05-26 22:15:18.337058,2023-05-26 22:23:20.138131,33549ed739f0a7e2,Chicago
7979,4770,70,893,2023-02-04 03:49:06.530363,2023-02-04 06:25:38.326748,2023-02-04 06:33:44.787207,548e8166e9e6d4ab,Chicago
7980,2441,87,384,2023-07-08 04:44:57.988327,2023-07-08 21:02:14.981529,2023-07-08 21:31:04.294603,b1bbc2926e96f1ea,Atlanta
7981,7135,242,108,2023-08-02 02:58:46.674883,2023-08-02 15:01:00.702464,2023-08-02 15:08:55.294636,6960d16d5a8ece06,Boston
7982,4940,306,688,2023-11-11 21:16:21.497203,2023-11-12 14:27:20.497712,2023-11-12 14:35:45.816769,f7962fdb17f4d64b,Houston
7983,3354,57,428,2023-04-27 05:17:26.876064,2023-04-27 15:50:48.154381,2023-04-27 16:13:56.103006,b094c0cd24d08c92,Houston
7984,3925,484,241,2023-08-28 02:17:33.318981,2023-08-28 13:13:02.462578,2023-08-28 13:41:55.059422,b60ffe441a5f978b,New York
7985,599,100,652,2023-05-26 21:17:31.236021,2023-05-26 23:39:26.741157,2023-05-26 23:54:56.082865,01b0825f78fc7c49,Dallas-Ft. Worth
7986,4442,458,187,2023-09-23 06:33:11.566975,2023-09-23 08:31:16.682809,2023-09-23 08:52:17.632443,7dfdf6ea695c82b6,Chicago
7987,2277,377,865,2023-01-19 11:09:20.424172,2023-01-20 06:07:10.457045,2023-01-20 06:24:14.680201,689d8a8327c4a5ec,San Francisco
7988,4944,180,445,2023-03-30 11:58:01.644372,2023-03-31 05:18:56.208668,2023-03-31 05:28:42.195429,629c14952b7b1537,Atlanta
7989,5671,115,422,2023-08-09 23:53:19.834312,2023-08-10 13:30:20.872047,2023-08-10 13:42:34.852711,2b9510ea826d9d5d,New York
7990,7256,1,466,2023-08-17 07:13:25.226365,2023-08-17 23:14:18.225769,2023-08-17 23:22:26.491498,9cf176f0fc5df6e8,Chicago
7991,8975,218,668,2023-01-11 05:35:52.383432,2023-01-12 03:18:44.830338,2023-01-12 03:46:16.847901,588da73af79a2b16,Boston
7992,3085,336,539,2023-06-17 21:25:44.590911,2023-06-18 10:54:36.957999,2023-06-18 11:21:07.534515,17e647d570f0c532,San Francisco
7993,6471,340,366,2023-03-06 22:46:13.792620,2023-03-07 12:50:31.591886,2023-03-07 13:13:30.844790,2d5d8ee25ed8cb63,Houston
7994,8702,177,639,2023-12-14 20:48:59.026031,2023-12-15 13:38:00.030260,2023-12-15 13:59:28.313513,e052e2168875d6b8,Chicago
7995,3006,319,393,2023-12-01 14:42:24.374469,2023-12-02 03:55:57.203752,2023-12-02 04:04:02.405420,6739c5b0669fa9b5,Atlanta
7996,5236,367,39,2023-06-13 04:46:46.964730,2023-06-13 13:30:09.397385,2023-06-13 13:41:21.024233,4725251f6702b554,Houston
7997,8831,431,515,2023-05-20 10:51:00.585202,,,149d24705538f077,Philadelphia
7998,7541,185,523,2023-08-21 07:14:45.322980,2023-08-21 16:43:37.554241,2023-08-21 16:55:17.372823,664da25acfd15b9b,Washington DC
7999,7459,25,586,2023-08-10 07:54:04.212136,2023-08-10 13:12:19.981949,2023-08-10 13:37:40.161596,8791cbe1243d561f,Dallas-Ft. Worth
8000,8867,23,926,2023-11-20 22:49:17.032896,2023-11-21 12:50:47.847638,2023-11-21 13:17:03.910400,02e6d5016a38403f,Chicago
8001,8024,404,795,2023-12-16 14:37:13.524186,2023-12-17 08:41:56.218456,2023-12-17 09:11:43.906639,9223495f4b3be7d5,Los Angeles
8002,8035,186,236,2023-02-01 13:52:09.661494,2023-02-02 10:25:10.780601,2023-02-02 10:31:06.904287,716dbd4ee1d2c1c5,Dallas-Ft. Worth
8003,1308,483,764,2023-05-01 23:09:27.480171,2023-05-02 03:04:20.488968,2023-05-02 03:10:45.388628,e44efd76f72d192c,Dallas-Ft. Worth
8004,7343,500,944,2023-05-09 11:05:28.492236,2023-05-09 12:18:38.759762,2023-05-09 12:28:17.580475,a323e17a9dc1599b,Chicago
8005,370,59,233,2023-09-21 06:35:34.469894,,,3e7dfede2467422e,Los Angeles
8006,2539,410,330,2023-02-01 04:27:18.317985,2023-02-01 07:46:39.563274,2023-02-01 08:16:28.880200,5284a251047a3e04,San Francisco
8007,2499,371,952,2023-04-05 18:38:09.897279,2023-04-06 17:52:48.427693,2023-04-06 18:17:58.151873,9144ff5c3737e6e7,New York
8008,7558,270,969,2023-10-28 05:03:40.527462,2023-10-28 08:25:21.949786,2023-10-28 08:40:53.202460,d790410fb3091c8e,Chicago
8009,3963,381,964,2023-02-08 21:00:47.913321,2023-02-08 23:24:27.528630,2023-02-08 23:50:48.810891,0dd6c733a8c0aa6b,Los Angeles
8010,3982,154,525,2023-04-18 12:59:35.930857,2023-04-18 14:30:35.356785,2023-04-18 14:42:18.417182,0dc7c00d0d7d0569,Los Angeles
8011,2592,165,995,2023-06-25 16:16:32.984654,2023-06-26 14:29:27.242287,2023-06-26 14:59:08.815748,4b929639790c75cc,Washington DC
8012,6010,450,866,2023-11-09 14:17:44.903169,2023-11-09 16:36:52.656102,2023-11-09 16:59:10.475270,ff8156c3684e10c9,Boston
8013,8573,98,654,2023-04-06 03:55:19.889070,2023-04-07 03:46:44.104333,2023-04-07 04:16:30.932741,bcfc0a574b8fc2d9,Philadelphia
8014,3437,310,324,2023-01-01 20:24:27.370164,2023-01-02 16:57:27.405102,2023-01-02 17:15:50.634311,acd7da6f50fdd1c3,Atlanta
8015,5052,156,700,2023-07-28 23:58:01.048040,2023-07-29 12:21:23.290654,2023-07-29 12:42:56.645604,a6f1e769b91ed101,Los Angeles
8016,1926,271,942,2023-01-31 17:22:08.244350,2023-02-01 05:28:38.768990,2023-02-01 05:39:54.780365,a41a43a197bc8ac5,Chicago
8017,2319,149,295,2023-05-22 17:45:47.338144,2023-05-23 02:46:22.171399,2023-05-23 03:07:47.976176,a34864df588842d9,Chicago
8018,8229,244,767,2023-02-06 14:06:39.314888,2023-02-07 09:22:35.676158,2023-02-07 09:52:23.959448,1b7f1d99ac8dc86b,Houston
8019,4154,132,120,2023-05-01 14:08:12.127743,2023-05-02 03:00:21.716221,2023-05-02 03:18:06.480412,0631d123c8f091e0,Los Angeles
8020,6010,27,355,2023-06-05 11:45:37.189349,2023-06-05 19:09:10.952736,2023-06-05 19:21:18.178407,c8dca3052f58fd8e,Boston
8021,1609,155,300,2023-09-03 11:56:16.767313,2023-09-03 18:13:57.693791,2023-09-03 18:31:20.524700,d4a687c6b6868af2,New York
8022,5671,411,682,2023-12-17 03:46:57.109595,2023-12-17 07:34:21.763971,2023-12-17 07:55:59.967088,b17781f3f5376ea5,San Francisco
8023,5757,90,139,2023-10-17 13:18:50.428380,2023-10-18 09:59:18.174271,2023-10-18 10:17:53.464941,0f5fda9191c2073f,Chicago
8024,7306,175,563,2023-05-09 03:57:47.292779,2023-05-09 20:33:03.409106,2023-05-09 20:55:54.773478,6b8ee0166fa56048,New York
8025,3798,153,638,2023-02-01 22:36:00.239345,2023-02-02 16:16:07.959154,2023-02-02 16:34:16.069762,c40bb84732b518c2,Washington DC
8026,7143,47,527,2023-11-28 22:49:45.053209,2023-11-29 08:16:47.748646,2023-11-29 08:31:48.326300,2c24396f4fad4878,Atlanta
8027,7331,196,961,2023-12-30 14:28:26.756965,2023-12-31 14:16:03.491543,2023-12-31 14:32:02.322470,9e1370e47ec3352b,New York
8028,2047,50,55,2023-01-08 08:57:22.568271,2023-01-08 17:06:24.440705,2023-01-08 17:29:56.712761,b1a1acc8f8c5f480,Los Angeles
8029,1479,71,960,2023-05-09 05:19:09.711759,2023-05-09 09:50:10.244485,2023-05-09 10:06:28.440438,e92fc41ad992a38c,Philadelphia
8030,4849,263,75,2023-09-21 00:36:27.050517,2023-09-21 22:29:57.957909,2023-09-21 22:56:24.672581,8a8f7ff55d374b8c,Atlanta
8031,2938,257,958,2023-12-27 04:16:29.085013,2023-12-27 05:43:07.188309,2023-12-27 06:08:24.560385,39d66d4ba604562b,Chicago
8032,857,292,31,2023-04-05 22:05:27.703214,2023-04-06 07:10:57.066697,2023-04-06 07:38:30.276840,14958571bfab56df,Chicago
8033,229,126,837,2023-09-17 01:20:28.276213,2023-09-18 00:55:33.152532,2023-09-18 01:23:33.328312,34cfbcd6f9091696,Chicago
8034,4115,162,206,2023-07-23 13:39:29.878602,2023-07-24 06:33:46.551393,2023-07-24 06:43:17.462888,d5b16efd45318861,Chicago
8035,1554,137,48,2023-02-13 09:48:24.172962,2023-02-13 15:34:23.684140,2023-02-13 15:44:54.350143,616bbd2c61bb7b6c,San Francisco
8036,2956,482,314,2023-12-07 11:29:23.387998,2023-12-07 14:12:49.934117,2023-12-07 14:38:41.914865,e8ab22ec28503d70,San Francisco
8037,2431,77,922,2023-04-08 12:35:54.967606,2023-04-09 10:21:03.423536,2023-04-09 10:39:05.157375,49e4a1cdd25b6f2a,San Francisco
8038,7071,137,87,2023-01-18 22:22:58.431596,2023-01-19 11:47:01.161232,2023-01-19 11:58:37.370120,198189d5063c8db1,San Francisco
8039,5400,130,981,2023-12-08 08:50:51.964526,2023-12-08 15:19:12.316254,2023-12-08 15:37:59.482353,9045e9afe305f17f,Atlanta
8040,740,112,211,2023-06-12 12:26:52.373357,2023-06-13 09:03:27.266026,2023-06-13 09:16:11.767956,623a0a43a3bb400a,Houston
8041,6828,498,912,2023-10-28 13:26:46.938590,2023-10-28 15:17:10.184465,2023-10-28 15:25:01.010654,cc83ae45cb372e10,Washington DC
8042,7326,250,763,2023-07-26 14:11:02.611041,,,596031f18ff7c0ac,Boston
8043,5788,273,979,2023-03-05 11:01:52.831249,2023-03-05 13:33:34.610237,2023-03-05 13:50:56.017151,163b95ab20f910d9,New York
8044,7018,42,348,2023-04-07 22:18:01.671342,2023-04-08 01:00:50.500722,2023-04-08 01:30:32.626217,4a742c1f0a4c49b4,San Francisco
8045,2042,480,287,2023-04-27 08:09:07.837911,2023-04-27 19:55:41.754508,2023-04-27 20:24:29.442070,c8e50c58ecb55795,Boston
8046,4500,172,775,2023-02-14 14:08:14.961751,2023-02-14 18:08:01.398316,2023-02-14 18:29:07.461206,30b1dcf16f8aef3c,Los Angeles
8047,8680,318,640,2023-04-09 19:13:09.244241,2023-04-10 04:25:53.916922,2023-04-10 04:39:43.310873,f04eb0806fadd30e,Los Angeles
8048,2829,245,834,2023-12-23 14:05:04.238042,2023-12-23 18:52:03.855106,2023-12-23 19:03:25.021381,61a6ba09ccfcf947,Chicago
8049,4389,112,953,2023-08-24 07:01:38.232504,2023-08-25 05:04:11.697871,2023-08-25 05:09:42.348455,386b6504046ae9d8,Philadelphia
8050,4675,226,669,2023-12-22 08:10:26.417653,2023-12-22 17:57:57.103190,2023-12-22 18:18:11.533679,7729a26f60781bc1,Dallas-Ft. Worth
8051,8011,256,711,2023-04-02 23:48:21.203593,2023-04-03 10:47:58.091685,2023-04-03 11:00:46.646468,9f35bb5f79b402e9,San Francisco
8052,1063,79,768,2023-11-05 04:43:38.091701,,,218f3eb897089cac,Chicago
8053,940,58,478,2023-01-03 05:38:17.765541,2023-01-03 13:22:41.538623,2023-01-03 13:39:10.443150,cf758555fef2dc38,New York
8054,4054,149,360,2023-07-31 11:21:15.624000,2023-08-01 09:03:00.346566,2023-08-01 09:15:42.443679,1a5eacdb79fb2a32,Atlanta
8055,1750,401,635,2023-05-26 07:27:10.508776,2023-05-26 15:09:11.570885,2023-05-26 15:22:57.530304,f03fde7f9d74c163,Chicago
8056,8601,179,65,2023-12-09 20:25:10.144350,2023-12-10 18:59:17.160168,2023-12-10 19:11:58.393002,5d6e8e3cf297eb24,Dallas-Ft. Worth
8057,609,178,861,2023-05-21 21:24:34.256768,2023-05-22 20:43:42.193939,2023-05-22 21:09:21.402908,e7be1b2add78b00d,Philadelphia
8058,8080,81,343,2023-05-17 08:06:06.065970,2023-05-17 13:18:48.396714,2023-05-17 13:43:34.597219,107fa130b10c426e,Washington DC
8059,4574,454,717,2023-05-24 02:32:39.831009,2023-05-24 13:51:24.667261,2023-05-24 14:20:32.254770,f39540e582740b64,Washington DC
8060,4514,246,32,2023-12-20 13:15:32.816924,2023-12-20 15:53:03.381720,2023-12-20 16:17:52.003631,9bd938ff81647204,Boston
8061,4929,127,627,2023-03-27 19:57:49.437871,2023-03-27 21:55:13.884123,2023-03-27 22:08:12.482929,59f0faad6d8354a6,Houston
8062,2889,235,468,2023-03-18 11:27:59.924081,2023-03-19 01:50:41.488829,2023-03-19 02:15:05.279212,6dde5bbf827db612,Chicago
8063,8587,125,798,2023-07-01 02:40:25.267505,2023-07-01 23:41:38.993042,2023-07-02 00:07:54.575065,a405d7f746241cac,Chicago
